108,21
77,35
79,21
102,35
66,52
54,38
45,38
83,52
99,42
81,46
93,28
138,46
68,40
138,26
24,26
112,58
30,44
137,58
39,44
78,44
41,21
103,39
37,21
54,39
29,42
92,56
110,42
45,42
69,34
14,34
138,52
101,48
55,41
69,41
41,27
100,27
64,51
144,83
69,51
23,51
129,45
68,31
71,31
60,45
44,40
83,26
26,40
105,44
86,29
23,29
91,47
76,43
146,43
18,25
13,39
93,43
126,24
143,38
47,6
115,24
109,39
46,39
62,39
94,39
141,30
62,44
106,30
139,48
89,46
48,28
120,46
64,28
159,56
103,24
69,24
48,24
148,64
97,32
29,32
68,50
147,54
162,50
91,50
75,36
146,19
68,37
91,19
132,19
52,68
162,82
101,50
33,50
54,52
80,52
34,52
118,52
121,50
99,50
37,50
113,64
75,19
21,19
37,33
14,19
82,30
93,30
107,30
108,48
114,56
45,38
103,52
72,38
34,35
112,35
126,35
103,49
99,33
140,51
105,51
82,51
71,18
106,18
129,32
31,18
109,52
43,48
127,34
46,34
105,42
58,28
57,28
40,28
95,64
107,50
74,64
87,50
66,34
60,34
77,34
98,52
115,42
134,28
97,60
81,28
46,48
35,34
45,34
50,48
34,29
68,29
86,43
99,47
104,31
101,63
138,63
0,31
39,20
50,52
49,20
57,34
31,21
77,21
59,35
101,35
110,50
146,36
59,36
67,36
115,53
86,53
68,53
137,67
19,30
58,30
25,30
146,48
39,17
50,17
16,31
62,17
123,58
147,40
39,40
112,40
97,38
89,38
122,38
60,38
124,42
41,24
34,38
107,42
162,56
129,42
57,24
113,42
52,56
105,42
101,60
85,42
48,45
115,63
53,45
50,45
59,51
65,19
57,33
75,19
67,44
0,26
114,26
122,40
94,41
122,37
61,23
36,23
151,56
137,56
48,24
91,24
108,39
132,39
153,39
55,39
70,32
36,32
124,46
41,32
76,49
70,49
92,31
35,31
76,59
90,55
100,41
88,41
101,49
123,35
37,35
29,35
89,30
74,48
75,30
101,48
103,44
42,44
54,44
68,44
17,37
34,55
85,55
47,37
105,39
52,39
134,39
40,39
98,47
22,47
147,47
43,65
142,51
129,47
93,33
64,33
110,50
38,50
27,50
102,64
136,46
0,28
60,28
131,28
116,54
62,54
85,36
100,36
162,69
41,37
105,51
32,37
98,57
120,39
105,39
100,57
87,28
32,28
69,28
0,28
79,45
45,27
97,27
67,27
50,37
117,41
83,23
90,37
78,62
67,30
91,30
69,30
10,41
79,45
78,27
0,27
124,69
102,37
109,37
61,37
103,51
146,37
142,55
82,51
34,24
34,24
79,24
114,42
78,46
111,46
141,46
112,46
112,28
48,28
74,28
70,28
146,51
106,47
99,33
162,51
138,52
40,38
127,56
106,38
47,33
138,33
72,33
101,51
68,34
0,20
74,38
42,34
124,26
0,26
13,26
115,40
81,37
44,37
40,37
132,55
34,35
145,53
141,67
66,35
111,28
101,46
47,32
14,14
115,51
162,55
140,37
130,37
79,20
86,52
0,20
28,34
63,49
74,49
162,63
115,67
27,59
74,59
88,45
98,59
39,13
108,27
115,31
0,13
123,21
120,53
84,35
32,21
49,69
84,69
46,69
75,69
45,30
147,48
61,44
51,30
57,34
124,52
130,52
117,52
103,38
40,38
107,38
89,70
31,33
124,65
137,47
30,33
77,49
76,49
44,49
162,63
67,22
141,36
126,4
30,4
50,30
121,48
119,44
105,30
21,18
141,50
45,18
126,50
111,63
73,31
91,49
41,31
74,32
29,32
0,32
16,32
56,35
96,35
32,49
96,35
66,44
162,40
37,26
134,44
67,31
38,45
38,31
87,49
43,17
83,17
112,49
84,17
100,43
13,43
118,43
97,43
67,54
84,54
94,72
25,54
111,49
43,31
116,31
26,31
67,39
61,53
85,39
64,39
93,36
0,22
44,22
68,36
48,16
44,34
48,16
50,30
86,53
11,35
38,35
132,67
104,47
35,43
14,29
109,47
64,36
147,50
87,36
78,36
69,27
107,41
139,27
148,59
50,40
94,26
52,8
46,22
0,31
83,45
48,31
117,31
97,25
89,43
122,43
89,25
32,26
30,26
73,26
97,58
21,32
91,32
42,32
97,32
80,49
72,31
51,31
60,31
146,34
138,16
94,2
24,2
105,49
0,31
98,35
123,49
99,59
22,27
0,27
92,41
8,14
90,14
22,14
8,14
135,47
41,33
65,33
34,33
48,33
85,19
31,19
120,51
45,24
74,24
63,38
139,42
94,45
58,45
40,45
33,45
43,16
57,16
28,16
114,34
91,60
162,42
56,42
151,42
74,57
58,39
103,39
88,57
70,13
52,27
86,13
24,27
99,24
102,24
79,38
136,38
60,40
123,40
62,40
67,40
101,41
0,9
38,9
62,9
149,49
110,35
93,35
103,35
94,39
44,21
67,21
86,39
64,34
114,38
60,34
99,38
45,28
99,28
141,28
63,28
127,48
124,30
116,62
93,30
117,49
101,31
117,49
102,45
132,21
81,39
80,39
57,21
100,35
118,49
16,49
96,35
110,48
23,30
77,30
108,44
97,37
123,51
47,19
134,51
54,24
29,24
131,38
24,24
74,39
101,53
112,57
52,39
70,25
96,39
21,25
124,25
83,22
47,22
83,22
66,36
95,50
85,50
46,50
100,50
67,39
93,39
45,21
139,21
46,16
30,16
58,16
132,48
71,34
95,48
123,34
0,34
90,27
49,27
162,41
132,59
117,22
100,54
67,22
67,36
59,48
13,34
52,34
114,66
49,53
21,39
137,57
105,57
87,41
117,41
60,41
93,41
114,47
69,29
122,29
24,29
98,37
113,51
74,37
136,69
141,23
162,23
37,23
48,23
68,32
46,32
39,46
28,46
107,40
78,40
91,26
73,40
49,12
75,26
133,30
55,26
71,28
132,46
125,46
35,42
100,26
87,26
86,44
54,40
122,45
130,59
47,45
111,63
114,42
92,42
32,24
146,42
49,37
134,55
49,55
116,55
99,27
70,23
92,9
114,23
109,31
15,31
132,49
84,45
87,57
101,75
60,57
132,71
132,23
134,55
111,23
42,23
79,58
87,76
97,58
127,72
98,47
96,43
72,29
113,29
32,38
114,38
104,56
72,38
113,57
98,43
15,25
51,43
14,32
129,50
70,36
93,18
116,43
94,61
89,61
25,43
69,50
56,36
56,36
122,50
78,41
63,41
126,59
130,55
28,32
73,50
113,32
65,32
50,38
68,38
102,52
76,38
84,37
51,19
48,5
82,19
68,52
35,20
80,38
88,20
52,25
78,25
118,43
61,43
37,29
84,29
55,29
115,43
141,26
67,58
134,40
48,26
93,35
70,39
21,35
23,21
128,54
137,54
130,36
38,36
74,25
80,43
56,43
126,43
88,25
142,25
127,57
135,43
54,18
83,36
61,18
56,32
86,52
18,20
86,20
95,34
92,32
108,50
82,50
15,32
96,48
139,30
95,44
17,30
68,36
107,54
129,54
153,54
85,31
95,45
99,49
63,31
106,18
84,18
35,4
12,18
67,49
96,63
119,31
66,31
47,38
91,38
68,24
87,42
75,24
27,24
118,42
67,24
62,10
60,28
141,42
20,10
97,37
21,37
0,37
71,37
84,27
127,27
64,13
54,13
70,45
98,31
40,31
117,45
83,42
56,42
133,56
130,42
93,45
0,13
99,13
90,27
41,30
101,34
12,30
76,16
70,49
58,35
42,49
148,35
123,24
54,24
87,38
74,24
52,35
147,49
49,35
82,53
104,52
32,34
28,34
39,34
117,55
78,55
98,55
99,55
124,52
114,52
0,34
77,34
118,58
35,26
46,40
103,26
138,65
99,47
98,61
26,47
88,36
0,18
28,32
127,32
66,44
53,12
51,12
57,12
83,33
78,47
58,15
69,15
126,53
92,67
122,53
99,53
130,61
98,29
81,47
116,29
53,34
162,34
68,34
121,52
64,25
121,25
55,43
118,43
103,20
113,38
74,20
141,34
52,38
135,56
96,38
98,38
60,30
37,44
40,30
67,48
115,69
18,37
18,37
81,37
162,60
83,42
84,42
77,56
144,49
107,49
55,49
76,49
72,25
129,25
107,43
106,43
122,46
27,46
110,46
105,46
92,33
68,33
28,33
115,37
0,21
88,35
102,21
40,39
70,30
121,62
24,30
84,30
104,37
103,37
138,55
51,51
122,42
68,10
80,28
81,10
132,59
53,41
58,41
81,41
84,47
52,33
44,33
86,51
87,48
108,48
52,34
152,34
162,63
128,31
39,31
90,45
59,32
45,46
14,32
68,32
129,65
95,47
134,65
129,47
70,24
95,24
52,24
70,24
72,23
0,23
62,23
103,37
84,30
50,30
66,48
81,30
56,40
110,40
122,58
150,72
116,46
21,60
61,60
102,46
82,23
136,23
63,37
96,41
141,58
60,26
26,26
93,40
130,19
133,37
15,5
52,19
45,34
103,52
38,34
70,34
52,42
59,42
106,56
149,42
74,39
162,71
106,57
139,39
57,31
83,49
97,49
79,31
87,46
106,28
127,42
90,46
82,34
93,52
131,52
127,48
95,24
35,24
162,38
114,24
128,40
9,40
51,40
135,54
82,39
111,39
42,25
30,25
85,33
104,51
63,33
113,33
24,34
123,34
80,48
103,34
48,45
145,63
96,45
134,63
115,45
81,59
100,27
32,27
65,44
113,26
149,26
54,40
138,40
63,54
130,72
97,40
67,26
147,40
69,8
82,22
108,27
41,27
162,41
130,27
45,39
94,39
84,53
101,39
42,52
124,56
90,38
14,52
82,38
97,38
41,52
78,38
30,29
79,29
113,61
84,29
114,42
95,28
86,28
61,10
104,37
63,51
70,37
148,69
72,38
71,52
59,38
138,56
147,47
77,29
13,29
48,43
59,45
18,45
132,63
132,59
20,44
19,30
30,44
0,30
87,27
73,41
63,27
82,45
146,63
90,49
99,49
68,31
53,42
86,42
98,42
69,42
39,32
36,18
0,18
102,50
71,28
79,28
66,28
95,28
52,26
70,40
135,40
78,44
139,60
35,28
35,42
81,46
75,40
68,44
92,26
32,26
75,38
90,38
58,38
84,38
76,29
77,29
111,43
83,29
120,34
109,48
102,52
15,34
70,57
91,39
42,53
97,39
75,38
139,42
53,24
44,42
79,24
82,24
47,38
72,38
65,24
108,24
86,24
107,38
83,48
7,16
0,16
48,30
108,27
84,41
65,45
54,27
124,31
162,49
70,31
115,31
162,54
70,40
73,40
67,58
134,37
82,37
124,55
97,55
43,29
75,47
80,47
65,29
142,37
13,19
92,19
35,19
74,42
87,46
72,28
131,28
92,30
87,30
94,48
58,30
64,28
21,14
110,46
24,32
0,24
62,24
64,24
51,38
70,36
114,50
58,36
87,36
67,22
75,40
117,36
70,36
98,31
99,17
37,31
146,31
119,37
145,51
98,55
162,37
82,54
132,54
59,36
70,50
0,31
104,49
99,49
30,31
84,23
63,41
36,23
89,37
65,38
130,38
58,38
58,38
131,24
18,10
51,28
38,24
58,37
115,37
48,37
139,69
70,41
125,55
103,41
102,55
20,45
108,27
88,45
65,41
90,44
60,30
113,48
101,62
99,38
32,24
118,42
76,24
140,44
52,30
162,44
50,48
105,39
101,25
35,25
61,25
86,36
115,36
91,36
95,36
79,19
90,37
102,33
71,37
135,25
64,25
31,25
64,25
54,32
47,28
108,14
58,32
104,51
50,33
55,19
78,19
35,58
0,44
113,44
104,62
57,40
66,58
120,54
29,40
76,48
67,30
23,30
75,30
87,43
120,61
100,43
155,75
162,37
146,37
90,41
26,23
13,41
0,41
88,41
26,41
44,16
73,16
63,34
91,30
76,37
106,37
94,51
96,55
60,21
41,39
95,21
87,53
68,49
69,31
86,49
95,31
162,54
38,36
162,68
73,36
125,64
95,50
96,46
134,32
23,46
103,46
62,46
145,46
70,52
82,34
45,34
137,66
118,50
0,32
28,46
27,32
87,56
141,56
71,56
35,56
78,57
108,25
63,25
58,43
87,47
46,47
121,47
124,61
0,34
104,34
38,48
121,48
86,47
144,61
59,61
90,47
106,43
38,43
119,43
116,61
75,45
130,45
0,45
97,49
44,20
101,52
44,20
90,20
78,32
78,32
80,32
41,32
55,37
59,37
80,23
73,23
51,41
124,41
14,23
115,23
33,26
107,44
132,40
71,26
69,52
162,52
83,34
108,52
57,26
111,44
52,26
76,40
30,29
40,29
89,43
73,29
52,46
122,64
26,46
132,64
115,29
109,47
32,29
82,29
41,20
85,20
83,20
52,34
65,46
69,32
58,46
48,32
101,62
39,48
101,62
112,48
58,29
123,61
15,29
21,29
27,30
35,16
124,34
55,16
86,32
131,46
44,50
34,32
75,41
78,27
88,41
127,45
136,30
96,48
106,48
96,30
60,33
117,33
138,51
100,51
133,35
108,53
130,35
53,35
124,34
49,34
144,48
162,66
62,38
92,24
88,42
83,38
47,56
121,70
144,56
71,56
130,52
61,38
89,52
121,56
71,47
60,33
36,33
91,51
131,52
14,34
97,20
144,20
79,55
15,41
112,55
104,41
58,44
34,30
74,48
44,30
94,44
87,26
52,26
122,26
18,45
64,45
114,59
74,59
57,41
148,73
65,41
131,41
55,44
41,44
140,62
61,44
126,31
125,49
66,31
52,31
70,32
64,32
123,46
57,32
139,46
81,28
149,14
67,32
22,29
80,61
14,43
93,47
24,46
150,64
43,32
46,50
58,30
81,44
132,48
70,30
104,50
87,32
129,46
126,50
138,56
110,56
62,38
162,38
83,44
71,30
138,62
55,44
86,41
117,55
49,41
129,41
122,30
141,30
94,48
14,30
119,36
80,36
95,36
162,50
85,46
56,46
17,46
68,46
120,45
146,59
49,45
11,45
94,24
59,24
87,42
102,38
100,34
84,48
70,34
61,34
65,41
51,37
83,37
80,23
138,59
34,27
34,27
43,27
37,20
70,34
27,20
130,52
114,52
98,38
35,38
97,56
60,35
18,21
124,39
115,39
145,39
65,39
33,25
49,39
112,42
41,56
100,56
77,42
78,41
84,27
107,41
144,59
73,47
148,47
111,29
59,29
145,30
72,48
101,30
30,30
18,27
38,27
137,45
127,45
120,39
162,53
107,39
92,53
72,38
147,38
80,24
63,24
21,30
92,48
48,44
71,30
24,29
115,47
105,47
58,47
72,29
162,33
81,15
27,15
34,49
144,53
125,67
31,35
149,48
89,30
42,30
104,44
110,37
79,19
125,37
125,51
7,31
100,31
59,45
23,31
60,40
94,54
19,22
87,36
44,10
19,24
66,24
43,10
112,33
19,15
22,15
107,47
8,13
92,27
37,13
99,31
65,51
31,33
112,47
64,51
52,26
95,26
49,26
76,44
30,25
108,39
19,25
16,25
90,54
68,58
102,40
76,54
73,51
104,65
138,33
55,33
78,52
86,38
134,38
71,38
40,32
146,64
41,46
72,46
118,62
38,30
23,30
0,30
38,44
112,44
100,62
98,62
48,29
162,61
37,29
93,29
55,42
92,42
46,42
46,42
128,47
60,47
53,47
78,65
10,11
53,29
76,29
48,11
103,30
44,30
44,16
110,16
83,28
103,42
81,28
60,28
53,29
86,43
95,43
74,47
162,38
133,38
53,24
65,24
139,40
137,22
110,22
47,22
103,23
70,23
98,23
114,37
42,33
62,33
162,51
138,65
112,48
41,34
98,48
145,34
38,30
43,12
77,26
4,12
120,34
87,66
118,48
0,34
125,75
38,43
21,43
142,61
64,45
76,49
80,45
113,45
90,24
28,24
85,42
118,56
47,10
0,10
50,10
36,24
25,25
60,25
137,43
104,43
68,37
0,19
46,37
64,51
43,25
54,25
75,25
75,25
74,55
101,51
46,37
142,37
86,51
128,51
78,33
35,33
23,26
32,26
148,58
50,26
82,52
101,34
67,34
23,34
50,42
15,42
93,28
105,28
82,23
49,23
119,23
77,23
50,16
46,30
137,34
72,16
60,52
110,38
63,38
122,38
57,46
72,28
48,42
86,46
61,46
81,32
94,32
77,32
24,21
90,39
99,35
86,39
79,44
139,40
68,26
146,26
38,34
115,34
55,34
145,48
49,39
103,57
68,39
88,53
70,32
141,64
81,32
126,50
41,58
56,44
91,76
82,44
162,40
111,36
162,54
37,22
51,32
73,32
133,18
55,18
60,35
105,49
117,53
21,35
129,66
82,62
54,48
40,48
67,42
75,24
101,38
38,38
53,28
82,28
74,28
13,42
89,31
56,49
136,49
46,31
46,11
121,43
80,43
48,11
87,13
98,27
75,27
125,45
67,20
86,38
12,20
125,20
83,32
6,18
114,18
15,18
51,21
54,21
66,39
67,53
73,20
44,16
97,2
78,16
104,43
61,61
160,61
76,43
41,32
41,32
104,46
121,32
97,29
51,29
116,47
104,47
113,44
25,44
134,44
148,62
88,27
119,27
124,45
18,27
112,21
0,35
13,21
68,21
124,69
124,37
79,37
51,37
125,56
97,60
119,42
90,42
44,27
97,41
24,27
96,59
148,12
101,12
104,44
90,30
69,34
138,52
133,48
82,34
23,18
109,36
16,32
101,50
69,40
77,44
104,26
98,40
54,40
68,26
116,26
110,58
81,31
72,49
56,31
103,45
54,26
106,44
53,26
73,44
22,27
23,27
89,45
70,27
51,31
79,31
135,31
59,31
108,38
162,56
106,52
95,38
36,59
120,55
0,41
22,41
80,37
95,55
39,37
43,51
162,47
41,47
88,47
75,61
44,34
88,34
72,48
134,52
141,48
103,30
42,30
43,30
33,23
120,41
111,23
17,23
83,12
55,12
85,44
24,12
94,42
58,24
79,42
53,42
71,26
102,40
128,8
66,8
20,39
21,39
101,39
13,39
99,45
101,45
49,31
12,31
121,41
24,23
105,23
75,23
98,26
57,58
124,40
20,26
31,30
98,44
72,30
91,48
64,38
68,38
63,38
124,56
81,38
55,24
33,24
119,42
96,48
114,44
102,48
75,30
100,27
120,27
35,27
60,41
84,39
79,25
98,43
102,25
146,52
23,20
106,34
58,20
32,38
90,56
126,70
20,38
24,24
94,24
129,56
82,38
118,39
84,25
51,25
104,25
0,23
48,37
90,41
8,23
104,68
153,86
117,68
43,68
139,67
118,53
43,35
39,35
57,34
60,34
0,34
67,52
162,70
69,38
70,52
61,38
109,41
112,27
52,41
85,45
97,12
60,26
72,12
62,30
120,51
105,37
85,51
76,55
65,41
162,59
128,41
74,41
97,32
69,46
5,32
30,32
62,55
110,59
56,41
117,59
42,36
44,36
94,50
84,50
113,42
57,24
25,24
87,56
89,50
83,50
106,50
145,82
62,26
73,26
75,26
138,58
100,25
85,43
101,39
80,25
131,62
74,30
53,44
15,30
27,17
87,17
61,17
13,17
38,21
109,21
0,35
41,21
121,9
85,9
59,27
35,23
105,51
88,19
145,37
37,19
114,27
60,27
113,41
48,27
115,28
120,28
45,28
8,28
95,34
63,34
45,34
122,52
50,32
39,32
48,32
122,32
116,49
98,49
66,49
92,49
75,22
79,36
70,22
71,36
123,52
97,34
78,34
85,52
18,19
109,19
0,19
88,51
65,45
79,45
112,59
135,63
125,30
86,48
48,30
93,44
50,34
119,34
125,52
39,34
74,31
112,31
117,31
17,31
97,42
101,46
38,28
162,46
123,58
51,40
146,58
48,40
64,17
43,17
127,31
72,31
81,47
82,47
145,65
122,61
78,34
16,34
118,34
97,48
17,39
113,71
123,39
128,57
117,45
82,41
103,27
120,41
64,30
100,44
120,30
75,30
126,58
147,76
60,44
79,58
61,54
84,36
83,22
34,22
66,21
42,21
30,21
107,35
65,42
93,28
84,28
117,46
51,40
111,40
78,40
99,58
106,52
66,34
124,34
65,34
66,53
91,35
78,39
0,21
138,52
30,20
57,34
73,20
137,28
63,42
75,28
50,28
137,53
139,35
31,35
96,35
24,23
145,41
90,37
131,23
133,41
0,27
98,27
102,41
64,46
68,32
78,50
76,32
38,39
62,53
122,39
84,39
136,25
43,25
101,25
34,25
100,46
74,46
117,46
76,46
39,44
120,30
143,48
38,30
66,39
42,39
115,57
79,57
62,51
17,51
114,69
75,51
76,33
52,47
120,51
9,33
42,49
77,31
42,31
24,31
44,34
67,30
81,16
50,16
82,66
84,48
69,48
116,66
93,30
51,30
142,48
96,30
121,63
72,45
91,45
77,45
41,45
141,63
95,45
56,45
162,60
67,28
115,28
111,28
46,59
97,27
27,45
82,27
35,26
142,26
141,58
100,44
59,34
28,34
88,20
40,38
99,34
67,20
140,52
113,20
162,37
112,51
59,37
99,69
75,31
40,31
132,49
60,49
102,51
86,51
125,37
148,55
94,28
81,28
56,28
144,42
104,44
23,44
91,48
76,30
88,33
62,33
62,33
55,33
130,34
114,34
150,66
66,34
77,29
58,47
126,43
60,43
140,48
88,16
135,30
0,16
59,25
119,43
53,25
116,57
15,20
70,20
25,20
55,52
80,31
85,49
78,49
106,31
102,67
100,67
66,49
49,49
56,38
71,56
65,38
52,38
47,40
36,40
89,58
112,58
42,34
118,34
51,20
136,20
85,30
75,44
132,48
117,30
50,31
40,31
69,31
89,31
69,48
127,66
109,34
104,34
98,45
120,45
82,45
47,45
133,35
83,35
92,35
34,35
32,34
131,34
48,52
71,48
109,48
120,30
50,30
76,44
40,35
138,35
53,35
38,35
108,40
55,44
42,26
41,26
90,24
70,24
104,38
12,24
38,19
90,19
52,19
109,51
38,21
138,53
94,21
84,39
115,23
55,27
113,23
25,9
104,31
47,31
118,49
105,49
114,20
53,20
83,20
126,34
65,11
68,11
117,43
63,29
103,19
17,19
66,33
117,37
125,51
0,19
56,33
101,19
42,23
70,37
62,41
18,23
83,22
114,40
105,40
81,40
115,33
35,33
144,65
109,47
79,26
72,26
51,44
73,40
0,34
74,48
86,48
0,48
91,58
105,58
126,40
97,54
92,40
53,26
63,26
77,44
129,60
162,64
84,46
114,46
103,43
148,43
57,43
67,57
135,41
139,59
89,41
91,41
108,57
50,43
98,43
87,57
146,39
88,57
63,39
134,39
37,40
84,40
112,58
162,54
129,40
68,40
101,40
71,54
70,38
107,52
135,70
111,38
80,53
74,35
64,35
56,35
35,41
55,41
103,41
65,23
76,28
71,28
78,46
129,28
128,44
115,62
55,44
125,44
92,19
108,51
84,33
50,19
52,35
41,35
135,49
82,35
78,30
36,44
64,48
23,30
128,28
40,28
109,60
81,46
55,36
32,36
55,54
117,36
15,28
77,28
89,42
49,28
4,35
71,49
52,35
162,49
102,46
80,60
147,46
65,60
87,42
115,74
127,56
84,42
81,35
117,17
17,17
93,35
146,38
98,38
38,34
117,38
94,37
139,55
162,69
106,55
125,39
111,35
66,35
133,35
17,45
88,45
77,45
79,45
69,12
125,44
53,12
144,26
75,51
62,33
105,33
58,33
103,56
47,42
79,24
35,24
64,32
50,18
75,32
62,32
123,31
81,17
0,17
90,31
54,33
51,33
103,33
162,47
106,62
60,44
48,44
43,44
138,37
104,37
63,37
134,55
58,17
75,31
110,31
13,17
72,21
118,39
103,21
51,39
28,35
75,35
55,35
48,35
120,18
111,36
97,36
25,18
93,29
45,29
37,29
59,47
162,72
124,58
15,40
72,40
62,27
109,41
38,41
51,27
128,62
30,44
30,44
91,44
80,56
66,42
54,60
47,56
40,19
28,19
88,33
71,37
80,54
113,54
61,54
78,54
107,60
35,42
37,28
0,28
91,13
47,31
90,45
114,45
155,60
68,28
128,46
26,28
60,28
34,28
137,42
45,28
123,46
47,28
97,60
23,28
55,34
48,34
52,34
109,48
130,20
41,20
49,20
51,20
53,49
115,31
79,49
84,31
72,39
113,39
42,39
55,39
112,23
35,23
25,23
109,37
28,29
124,33
91,29
53,29
31,29
69,29
46,47
14,29
15,33
98,51
73,47
162,51
72,21
104,21
53,21
66,21
143,48
51,48
111,66
50,48
103,55
53,37
70,51
123,37
122,62
138,48
24,48
93,66
77,31
107,49
74,17
103,31
100,47
135,47
146,47
126,47
140,41
106,55
51,55
45,41
70,28
36,28
105,42
110,46
53,33
21,33
39,19
89,51
33,33
87,33
65,33
148,51
102,24
25,24
66,24
89,38
75,38
65,38
91,38
12,34
46,40
75,40
42,26
96,44
127,43
130,61
70,43
36,43
118,16
68,30
53,30
0,16
128,42
112,56
64,42
88,42
0,31
133,45
46,45
117,31
116,22
134,40
24,22
104,40
52,39
64,39
85,21
81,21
58,37
64,33
88,19
136,37
51,56
96,38
64,38
48,52
138,54
90,36
38,22
31,36
134,46
12,46
103,64
36,46
81,42
29,56
62,60
43,42
139,37
48,19
119,19
13,19
86,23
103,55
48,23
81,23
100,44
47,26
90,40
27,26
114,45
57,27
91,27
97,41
55,25
104,39
84,25
64,39
17,26
66,26
35,40
110,40
116,54
71,36
87,36
10,36
126,42
30,24
25,24
21,24
100,56
63,56
110,56
117,70
40,25
14,11
115,11
67,25
17,31
75,45
93,45
66,31
93,30
49,48
41,44
110,30
59,19
122,37
65,33
108,19
54,35
135,35
86,49
120,49
35,34
73,34
74,48
144,52
59,41
62,41
100,55
91,59
46,29
77,29
84,43
121,43
81,36
71,36
79,22
129,36
74,9
45,9
0,9
28,23
71,68
46,50
101,50
73,50
108,37
28,23
81,23
75,41
105,51
17,33
98,33
61,33
38,35
124,49
105,35
37,35
85,29
86,43
76,61
51,29
67,51
107,33
76,51
54,47
92,18
116,32
120,32
39,18
81,28
162,60
115,46
59,28
125,65
73,51
23,33
58,33
83,26
0,26
71,44
27,26
113,28
86,28
134,42
78,10
67,27
61,41
116,45
23,27
155,68
97,54
68,54
158,72
46,26
57,26
150,44
79,44
31,30
71,34
100,16
46,30
130,50
55,32
33,18
40,18
81,36
119,54
118,54
79,36
131,46
118,64
83,60
68,46
50,20
64,38
47,34
131,34
125,48
55,34
131,34
119,66
70,24
111,24
54,24
23,24
39,40
133,44
113,40
21,26
111,43
70,29
47,11
21,11
62,62
65,30
26,30
105,30
145,41
83,41
14,23
145,55
78,6
144,38
123,6
152,20
146,52
26,38
26,34
134,38
38,15
65,29
37,15
89,33
112,66
42,48
69,66
117,66
96,32
114,50
64,32
115,50
68,36
15,36
96,54
82,36
45,40
14,40
14,40
112,72
75,46
104,32
115,46
114,46
24,28
58,28
126,28
136,42
128,74
81,42
114,56
66,42
79,30
136,48
109,30
85,44
112,40
77,54
34,22
21,22
52,53
105,53
53,71
114,71
30,32
28,32
78,50
78,46
136,64
89,50
83,50
77,68
117,57
14,39
44,39
23,39
52,50
123,50
35,18
0,18
36,29
44,29
81,47
45,47
34,23
27,23
71,41
90,23
108,35
114,53
58,35
138,53
80,28
64,42
118,28
33,42
50,33
107,51
134,19
63,19
65,36
74,36
37,22
26,36
131,24
27,24
47,24
77,38
108,34
83,48
0,34
136,66
126,50
92,64
88,50
83,50
73,36
109,36
110,18
65,18
57,49
132,63
60,49
55,49
0,29
10,43
106,61
12,29
132,38
121,38
131,56
92,52
63,46
102,60
46,46
122,64
47,22
38,22
17,22
105,54
